,Category,Name,Artwork
1495,4,Paul_Klee,Paul_Klee_163.jpg
1496,13,Rembrandt,Rembrandt_208.jpg
1497,7,Vincent_van_Gogh,Vincent_van_Gogh_510.jpg
1498,2,Edgar_Degas,Edgar_Degas_280.jpg
1499,10,Henri_Matisse,Henri_Matisse_181.jpg
1500,7,Vincent_van_Gogh,Vincent_van_Gogh_139.jpg
1501,27,Peter_Paul_Rubens,Peter_Paul_Rubens_65.jpg
1502,49,Edvard_Munch,Edvard_Munch_49.jpg
1503,34,Claude_Monet,Claude_Monet_23.jpg
1504,7,Vincent_van_Gogh,Vincent_van_Gogh_700.jpg
1505,17,Pablo_Picasso,Pablo_Picasso_257.jpg
1506,7,Vincent_van_Gogh,Vincent_van_Gogh_507.jpg
1507,46,Andrei_Rublev,Andrei_Rublev_52.jpg
1508,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_111.jpg
1509,46,Andrei_Rublev,Andrei_Rublev_46.jpg
1510,12,Paul_Gauguin,Paul_Gauguin_232.jpg
1511,29,Amedeo_Modigliani,Amedeo_Modigliani_133.jpg
1512,21,Henri_Rousseau,Henri_Rousseau_33.jpg
1513,7,Vincent_van_Gogh,Vincent_van_Gogh_92.jpg
1514,43,Caravaggio,Caravaggio_55.jpg
1515,2,Edgar_Degas,Edgar_Degas_574.jpg
1516,12,Paul_Gauguin,Paul_Gauguin_231.jpg
1517,16,Salvador_Dali,Salvador_Dali_130.jpg
1518,9,Pieter_Bruegel,Pieter_Bruegel_23.jpg
1519,16,Salvador_Dali,Salvador_Dali_29.jpg
1520,33,Jan_van_Eyck,Jan_van_Eyck_74.jpg
1521,27,Peter_Paul_Rubens,Peter_Paul_Rubens_140.jpg
1522,4,Paul_Klee,Paul_Klee_49.jpg
1523,32,Giotto_di_Bondone,Giotto_di_Bondone_16.jpg
1524,0,Titian,Titian_242.jpg
1525,7,Vincent_van_Gogh,Vincent_van_Gogh_262.jpg
1526,2,Edgar_Degas,Edgar_Degas_258.jpg
1527,4,Paul_Klee,Paul_Klee_156.jpg
1528,29,Amedeo_Modigliani,Amedeo_Modigliani_167.jpg
1529,3,Marc_Chagall,Marc_Chagall_23.jpg
1530,13,Rembrandt,Rembrandt_160.jpg
1531,21,Henri_Rousseau,Henri_Rousseau_31.jpg
1532,0,Titian,Titian_81.jpg
1533,14,El_Greco,El_Greco_17.jpg
1534,16,Salvador_Dali,Salvador_Dali_83.jpg
1535,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_325.jpg
1536,22,Leonardo_da_Vinci,Leonardo_da_Vinci_73.jpg
1537,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_216.jpg
1538,44,Mikhail_Vrubel,Mikhail_Vrubel_142.jpg
1539,10,Henri_Matisse,Henri_Matisse_158.jpg
1540,2,Edgar_Degas,Edgar_Degas_19.jpg
1541,37,Henri_de_Toulouse-Lautrec,Henri_de_Toulouse-Lautrec_4.jpg
1542,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_325.jpg
1543,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_23.jpg
1544,21,Henri_Rousseau,Henri_Rousseau_44.jpg
1545,29,Amedeo_Modigliani,Amedeo_Modigliani_21.jpg
1546,42,Gustav_Klimt,Gustav_Klimt_28.jpg
1547,3,Marc_Chagall,Marc_Chagall_18.jpg
1548,2,Edgar_Degas,Edgar_Degas_593.jpg
1549,42,Gustav_Klimt,Gustav_Klimt_101.jpg
1550,7,Vincent_van_Gogh,Vincent_van_Gogh_348.jpg
1551,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_262.jpg
1552,7,Vincent_van_Gogh,Vincent_van_Gogh_677.jpg
1553,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_87.jpg
1554,37,Henri_de_Toulouse-Lautrec,Henri_de_Toulouse-Lautrec_64.jpg
1555,41,Hieronymus_Bosch,Hieronymus_Bosch_73.jpg
1556,27,Peter_Paul_Rubens,Peter_Paul_Rubens_40.jpg
1557,29,Amedeo_Modigliani,Amedeo_Modigliani_95.jpg
1558,44,Mikhail_Vrubel,Mikhail_Vrubel_86.jpg
1559,32,Giotto_di_Bondone,Giotto_di_Bondone_1.jpg
1560,44,Mikhail_Vrubel,Mikhail_Vrubel_104.jpg
1561,32,Giotto_di_Bondone,Giotto_di_Bondone_52.jpg
1562,34,Claude_Monet,Claude_Monet_48.jpg
1563,2,Edgar_Degas,Edgar_Degas_679.jpg
1564,32,Giotto_di_Bondone,Giotto_di_Bondone_109.jpg
1565,3,Marc_Chagall,Marc_Chagall_145.jpg
1566,3,Marc_Chagall,Marc_Chagall_40.jpg
1567,7,Vincent_van_Gogh,Vincent_van_Gogh_850.jpg
1568,7,Vincent_van_Gogh,Vincent_van_Gogh_25.jpg
1569,10,Henri_Matisse,Henri_Matisse_174.jpg
1570,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_194.jpg
1571,49,Edvard_Munch,Edvard_Munch_58.jpg
1572,4,Paul_Klee,Paul_Klee_77.jpg
1573,3,Marc_Chagall,Marc_Chagall_93.jpg
1574,2,Edgar_Degas,Edgar_Degas_431.jpg
1575,36,Kazimir_Malevich,Kazimir_Malevich_96.jpg
1576,20,Gustave_Courbet,Gustave_Courbet_42.jpg
1577,16,Salvador_Dali,Salvador_Dali_120.jpg
1578,7,Vincent_van_Gogh,Vincent_van_Gogh_755.jpg
1579,2,Edgar_Degas,Edgar_Degas_465.jpg
1580,7,Vincent_van_Gogh,Vincent_van_Gogh_154.jpg
1581,2,Edgar_Degas,Edgar_Degas_261.jpg
1582,41,Hieronymus_Bosch,Hieronymus_Bosch_43.jpg
1583,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_272.jpg
1584,17,Pablo_Picasso,Pablo_Picasso_262.jpg
1585,44,Mikhail_Vrubel,Mikhail_Vrubel_8.jpg
1586,48,Camille_Pissarro,Camille_Pissarro_29.jpg
1587,16,Salvador_Dali,Salvador_Dali_137.jpg
1588,17,Pablo_Picasso,Pablo_Picasso_52.jpg
1589,46,Andrei_Rublev,Andrei_Rublev_4.jpg
1590,7,Vincent_van_Gogh,Vincent_van_Gogh_717.jpg
1591,27,Peter_Paul_Rubens,Peter_Paul_Rubens_83.jpg
1592,13,Rembrandt,Rembrandt_136.jpg
1593,36,Kazimir_Malevich,Kazimir_Malevich_107.jpg
1594,24,Frida_Kahlo,Frida_Kahlo_87.jpg
1595,14,El_Greco,El_Greco_31.jpg
1596,13,Rembrandt,Rembrandt_11.jpg
1597,2,Edgar_Degas,Edgar_Degas_597.jpg
1598,7,Vincent_van_Gogh,Vincent_van_Gogh_256.jpg
1599,15,Rene_Magritte,Rene_Magritte_27.jpg
1600,24,Frida_Kahlo,Frida_Kahlo_90.jpg
1601,7,Vincent_van_Gogh,Vincent_van_Gogh_683.jpg
1602,7,Vincent_van_Gogh,Vincent_van_Gogh_365.jpg
1603,17,Pablo_Picasso,Pablo_Picasso_21.jpg
1604,15,Rene_Magritte,Rene_Magritte_86.jpg
1605,49,Edvard_Munch,Edvard_Munch_42.jpg
1606,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_13.jpg
1607,27,Peter_Paul_Rubens,Peter_Paul_Rubens_77.jpg
1608,15,Rene_Magritte,Rene_Magritte_164.jpg
1609,6,Francisco_Goya,Francisco_Goya_23.jpg
1610,17,Pablo_Picasso,Pablo_Picasso_413.jpg
1611,48,Camille_Pissarro,Camille_Pissarro_23.jpg
1612,3,Marc_Chagall,Marc_Chagall_48.jpg
1613,15,Rene_Magritte,Rene_Magritte_59.jpg
1614,7,Vincent_van_Gogh,Vincent_van_Gogh_280.jpg
1615,5,Andy_Warhol,Andy_Warhol_118.jpg
1616,48,Camille_Pissarro,Camille_Pissarro_76.jpg
1617,7,Vincent_van_Gogh,Vincent_van_Gogh_860.jpg
1618,12,Paul_Gauguin,Paul_Gauguin_198.jpg
1619,13,Rembrandt,Rembrandt_109.jpg
1620,7,Vincent_van_Gogh,Vincent_van_Gogh_541.jpg
1621,22,Leonardo_da_Vinci,Leonardo_da_Vinci_91.jpg
1622,8,Sandro_Botticelli,Sandro_Botticelli_59.jpg
1623,38,Eugene_Delacroix,Eugene_Delacroix_22.jpg
1624,35,Raphael,Raphael_47.jpg
1625,0,Titian,Titian_170.jpg
1626,2,Edgar_Degas,Edgar_Degas_168.jpg
1627,17,Pablo_Picasso,Pablo_Picasso_181.jpg
1628,41,Hieronymus_Bosch,Hieronymus_Bosch_57.jpg
1629,4,Paul_Klee,Paul_Klee_116.jpg
1630,21,Henri_Rousseau,Henri_Rousseau_5.jpg
1631,18,Diego_Velazquez,Diego_Velazquez_109.jpg
1632,5,Andy_Warhol,Andy_Warhol_79.jpg
1633,22,Leonardo_da_Vinci,Leonardo_da_Vinci_11.jpg
1634,6,Francisco_Goya,Francisco_Goya_119.jpg
1635,23,Edouard_Manet,Edouard_Manet_69.jpg
1636,13,Rembrandt,Rembrandt_153.jpg
1637,35,Raphael,Raphael_35.jpg
1638,24,Frida_Kahlo,Frida_Kahlo_5.jpg
1639,26,Alfred_Sisley,Alfred_Sisley_164.jpg
1640,7,Vincent_van_Gogh,Vincent_van_Gogh_57.jpg
1641,12,Paul_Gauguin,Paul_Gauguin_150.jpg
1642,13,Rembrandt,Rembrandt_123.jpg
1643,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_244.jpg
1644,26,Alfred_Sisley,Alfred_Sisley_201.jpg
1645,46,Andrei_Rublev,Andrei_Rublev_90.jpg
1646,22,Leonardo_da_Vinci,Leonardo_da_Vinci_126.jpg
1647,2,Edgar_Degas,Edgar_Degas_390.jpg
1648,25,Georges_Seurat,Georges_Seurat_15.jpg
1649,6,Francisco_Goya,Francisco_Goya_14.jpg
1650,7,Vincent_van_Gogh,Vincent_van_Gogh_301.jpg
1651,10,Henri_Matisse,Henri_Matisse_57.jpg
1652,2,Edgar_Degas,Edgar_Degas_577.jpg
1653,43,Caravaggio,Caravaggio_18.jpg
1654,29,Amedeo_Modigliani,Amedeo_Modigliani_157.jpg
1655,44,Mikhail_Vrubel,Mikhail_Vrubel_66.jpg
1656,4,Paul_Klee,Paul_Klee_47.jpg
1657,2,Edgar_Degas,Edgar_Degas_471.jpg
1658,2,Edgar_Degas,Edgar_Degas_246.jpg
1659,5,Andy_Warhol,Andy_Warhol_109.jpg
1660,2,Edgar_Degas,Edgar_Degas_487.jpg
1661,43,Caravaggio,Caravaggio_10.jpg
1662,29,Amedeo_Modigliani,Amedeo_Modigliani_192.jpg
1663,2,Edgar_Degas,Edgar_Degas_537.jpg
1664,12,Paul_Gauguin,Paul_Gauguin_76.jpg
1665,26,Alfred_Sisley,Alfred_Sisley_112.jpg
1666,20,Gustave_Courbet,Gustave_Courbet_52.jpg
1667,15,Rene_Magritte,Rene_Magritte_110.jpg
1668,7,Vincent_van_Gogh,Vincent_van_Gogh_466.jpg
1669,7,Vincent_van_Gogh,Vincent_van_Gogh_548.jpg
1670,2,Edgar_Degas,Edgar_Degas_102.jpg
1671,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_165.jpg
1672,39,Michelangelo,Michelangelo_42.jpg
1673,17,Pablo_Picasso,Pablo_Picasso_150.jpg
1674,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_117.jpg
1675,26,Alfred_Sisley,Alfred_Sisley_14.jpg
1676,50,Piet_Mondrian,Piet_Mondrian_15.jpg
1677,17,Pablo_Picasso,Pablo_Picasso_69.jpg
1678,20,Gustave_Courbet,Gustave_Courbet_15.jpg
1679,7,Vincent_van_Gogh,Vincent_van_Gogh_195.jpg
1680,27,Peter_Paul_Rubens,Peter_Paul_Rubens_107.jpg
1681,43,Caravaggio,Caravaggio_40.jpg
1682,16,Salvador_Dali,Salvador_Dali_24.jpg
1683,44,Mikhail_Vrubel,Mikhail_Vrubel_167.jpg
1684,0,Titian,Titian_43.jpg
1685,3,Marc_Chagall,Marc_Chagall_207.jpg
1686,17,Pablo_Picasso,Pablo_Picasso_92.jpg
1687,6,Francisco_Goya,Francisco_Goya_244.jpg
1688,7,Vincent_van_Gogh,Vincent_van_Gogh_314.jpg
1689,15,Rene_Magritte,Rene_Magritte_66.jpg
1690,41,Hieronymus_Bosch,Hieronymus_Bosch_124.jpg
1691,29,Amedeo_Modigliani,Amedeo_Modigliani_178.jpg
1692,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_184.jpg
1693,24,Frida_Kahlo,Frida_Kahlo_31.jpg
1694,8,Sandro_Botticelli,Sandro_Botticelli_159.jpg
1695,42,Gustav_Klimt,Gustav_Klimt_40.jpg
1696,44,Mikhail_Vrubel,Mikhail_Vrubel_43.jpg
1697,20,Gustave_Courbet,Gustave_Courbet_16.jpg
1698,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_125.jpg
1699,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_27.jpg
1700,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_181.jpg
1701,6,Francisco_Goya,Francisco_Goya_108.jpg
1702,5,Andy_Warhol,Andy_Warhol_67.jpg
1703,35,Raphael,Raphael_19.jpg
1704,7,Vincent_van_Gogh,Vincent_van_Gogh_444.jpg
1705,7,Vincent_van_Gogh,Vincent_van_Gogh_367.jpg
1706,36,Kazimir_Malevich,Kazimir_Malevich_87.jpg
1707,18,Diego_Velazquez,Diego_Velazquez_1.jpg
1708,46,Andrei_Rublev,Andrei_Rublev_60.jpg
1709,43,Caravaggio,Caravaggio_49.jpg
1710,47,Diego_Rivera,Diego_Rivera_25.jpg
1711,2,Edgar_Degas,Edgar_Degas_8.jpg
1712,26,Alfred_Sisley,Alfred_Sisley_137.jpg
1713,49,Edvard_Munch,Edvard_Munch_50.jpg
1714,17,Pablo_Picasso,Pablo_Picasso_355.jpg
1715,9,Pieter_Bruegel,Pieter_Bruegel_14.jpg
1716,15,Rene_Magritte,Rene_Magritte_78.jpg
1717,48,Camille_Pissarro,Camille_Pissarro_39.jpg
1718,3,Marc_Chagall,Marc_Chagall_53.jpg
1719,39,Michelangelo,Michelangelo_12.jpg
1720,50,Piet_Mondrian,Piet_Mondrian_84.jpg
1721,17,Pablo_Picasso,Pablo_Picasso_337.jpg
1722,36,Kazimir_Malevich,Kazimir_Malevich_70.jpg
1723,12,Paul_Gauguin,Paul_Gauguin_200.jpg
1724,3,Marc_Chagall,Marc_Chagall_45.jpg
1725,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_77.jpg
1726,18,Diego_Velazquez,Diego_Velazquez_121.jpg
1727,17,Pablo_Picasso,Pablo_Picasso_211.jpg
1728,40,William_Turner,William_Turner_3.jpg
1729,47,Diego_Rivera,Diego_Rivera_36.jpg
1730,46,Andrei_Rublev,Andrei_Rublev_17.jpg
1731,17,Pablo_Picasso,Pablo_Picasso_216.jpg
1732,25,Georges_Seurat,Georges_Seurat_22.jpg
1733,12,Paul_Gauguin,Paul_Gauguin_179.jpg
1734,2,Edgar_Degas,Edgar_Degas_589.jpg
1735,2,Edgar_Degas,Edgar_Degas_153.jpg
1736,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_8.jpg
1737,13,Rembrandt,Rembrandt_39.jpg
1738,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_63.jpg
1739,26,Alfred_Sisley,Alfred_Sisley_92.jpg
1740,29,Amedeo_Modigliani,Amedeo_Modigliani_160.jpg
1741,7,Vincent_van_Gogh,Vincent_van_Gogh_468.jpg
1742,37,Henri_de_Toulouse-Lautrec,Henri_de_Toulouse-Lautrec_79.jpg
1743,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_304.jpg
1744,29,Amedeo_Modigliani,Amedeo_Modigliani_35.jpg
1745,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_75.jpg
1746,5,Andy_Warhol,Andy_Warhol_121.jpg
1747,22,Leonardo_da_Vinci,Leonardo_da_Vinci_47.jpg
1748,44,Mikhail_Vrubel,Mikhail_Vrubel_103.jpg
1749,34,Claude_Monet,Claude_Monet_64.jpg
1750,0,Titian,Titian_58.jpg
1751,10,Henri_Matisse,Henri_Matisse_42.jpg
1752,7,Vincent_van_Gogh,Vincent_van_Gogh_455.jpg
1753,3,Marc_Chagall,Marc_Chagall_41.jpg
1754,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_80.jpg
1755,17,Pablo_Picasso,Pablo_Picasso_420.jpg
1756,17,Pablo_Picasso,Pablo_Picasso_371.jpg
1757,3,Marc_Chagall,Marc_Chagall_218.jpg
1758,4,Paul_Klee,Paul_Klee_119.jpg
1759,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_201.jpg
1760,46,Andrei_Rublev,Andrei_Rublev_82.jpg
1761,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_207.jpg
1762,39,Michelangelo,Michelangelo_6.jpg
1763,17,Pablo_Picasso,Pablo_Picasso_182.jpg
1764,20,Gustave_Courbet,Gustave_Courbet_5.jpg
1765,42,Gustav_Klimt,Gustav_Klimt_43.jpg
1766,26,Alfred_Sisley,Alfred_Sisley_6.jpg
1767,6,Francisco_Goya,Francisco_Goya_196.jpg
1768,32,Giotto_di_Bondone,Giotto_di_Bondone_87.jpg
1769,0,Titian,Titian_101.jpg
1770,7,Vincent_van_Gogh,Vincent_van_Gogh_821.jpg
1771,7,Vincent_van_Gogh,Vincent_van_Gogh_266.jpg
1772,23,Edouard_Manet,Edouard_Manet_87.jpg
1773,17,Pablo_Picasso,Pablo_Picasso_53.jpg
1774,7,Vincent_van_Gogh,Vincent_van_Gogh_213.jpg
1775,44,Mikhail_Vrubel,Mikhail_Vrubel_158.jpg
1776,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_257.jpg
1777,25,Georges_Seurat,Georges_Seurat_27.jpg
1778,2,Edgar_Degas,Edgar_Degas_129.jpg
1779,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_314.jpg
1780,7,Vincent_van_Gogh,Vincent_van_Gogh_87.jpg
1781,26,Alfred_Sisley,Alfred_Sisley_153.jpg
1782,6,Francisco_Goya,Francisco_Goya_73.jpg
1783,7,Vincent_van_Gogh,Vincent_van_Gogh_642.jpg
1784,42,Gustav_Klimt,Gustav_Klimt_45.jpg
1785,47,Diego_Rivera,Diego_Rivera_42.jpg
1786,17,Pablo_Picasso,Pablo_Picasso_368.jpg
1787,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_53.jpg
1788,2,Edgar_Degas,Edgar_Degas_193.jpg
1789,36,Kazimir_Malevich,Kazimir_Malevich_27.jpg
1790,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_303.jpg
1791,30,Joan_Miro,Joan_Miro_29.jpg
1792,6,Francisco_Goya,Francisco_Goya_134.jpg
1793,39,Michelangelo,Michelangelo_9.jpg
1794,7,Vincent_van_Gogh,Vincent_van_Gogh_527.jpg
1795,12,Paul_Gauguin,Paul_Gauguin_176.jpg
1796,46,Andrei_Rublev,Andrei_Rublev_1.jpg
1797,32,Giotto_di_Bondone,Giotto_di_Bondone_63.jpg
1798,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_314.jpg
1799,33,Jan_van_Eyck,Jan_van_Eyck_23.jpg
1800,26,Alfred_Sisley,Alfred_Sisley_159.jpg
1801,17,Pablo_Picasso,Pablo_Picasso_129.jpg
1802,17,Pablo_Picasso,Pablo_Picasso_307.jpg
1803,24,Frida_Kahlo,Frida_Kahlo_51.jpg
1804,3,Marc_Chagall,Marc_Chagall_63.jpg
1805,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_210.jpg
1806,41,Hieronymus_Bosch,Hieronymus_Bosch_121.jpg
1807,44,Mikhail_Vrubel,Mikhail_Vrubel_127.jpg
1808,16,Salvador_Dali,Salvador_Dali_60.jpg
1809,7,Vincent_van_Gogh,Vincent_van_Gogh_574.jpg
1810,21,Henri_Rousseau,Henri_Rousseau_9.jpg
1811,32,Giotto_di_Bondone,Giotto_di_Bondone_111.jpg
1812,34,Claude_Monet,Claude_Monet_61.jpg
1813,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_228.jpg
1814,0,Titian,Titian_223.jpg
1815,0,Titian,Titian_185.jpg
1816,17,Pablo_Picasso,Pablo_Picasso_98.jpg
1817,7,Vincent_van_Gogh,Vincent_van_Gogh_730.jpg
1818,0,Titian,Titian_13.jpg
1819,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_140.jpg
1820,31,Paul_Cezanne,Paul_Cezanne_18.jpg
1821,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_55.jpg
1822,0,Titian,Titian_93.jpg
1823,2,Edgar_Degas,Edgar_Degas_520.jpg
1824,17,Pablo_Picasso,Pablo_Picasso_301.jpg
1825,12,Paul_Gauguin,Paul_Gauguin_106.jpg
1826,32,Giotto_di_Bondone,Giotto_di_Bondone_98.jpg
1827,13,Rembrandt,Rembrandt_193.jpg
1828,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_6.jpg
1829,47,Diego_Rivera,Diego_Rivera_2.jpg
1830,34,Claude_Monet,Claude_Monet_37.jpg
1831,25,Georges_Seurat,Georges_Seurat_43.jpg
1832,7,Vincent_van_Gogh,Vincent_van_Gogh_320.jpg
1833,35,Raphael,Raphael_23.jpg
1834,9,Pieter_Bruegel,Pieter_Bruegel_108.jpg
1835,34,Claude_Monet,Claude_Monet_13.jpg
1836,14,El_Greco,El_Greco_15.jpg
1837,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_100.jpg
1838,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_95.jpg
1839,32,Giotto_di_Bondone,Giotto_di_Bondone_22.jpg
1840,9,Pieter_Bruegel,Pieter_Bruegel_57.jpg
1841,3,Marc_Chagall,Marc_Chagall_25.jpg
1842,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_213.jpg
1843,10,Henri_Matisse,Henri_Matisse_33.jpg
1844,22,Leonardo_da_Vinci,Leonardo_da_Vinci_28.jpg
1845,2,Edgar_Degas,Edgar_Degas_352.jpg
1846,0,Titian,Titian_208.jpg
1847,24,Frida_Kahlo,Frida_Kahlo_96.jpg
1848,41,Hieronymus_Bosch,Hieronymus_Bosch_28.jpg
1849,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_73.jpg
1850,12,Paul_Gauguin,Paul_Gauguin_225.jpg
1851,0,Titian,Titian_128.jpg
1852,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_180.jpg
1853,23,Edouard_Manet,Edouard_Manet_77.jpg
1854,7,Vincent_van_Gogh,Vincent_van_Gogh_742.jpg
1855,2,Edgar_Degas,Edgar_Degas_505.jpg
1856,13,Rembrandt,Rembrandt_121.jpg
1857,2,Edgar_Degas,Edgar_Degas_113.jpg
1858,9,Pieter_Bruegel,Pieter_Bruegel_69.jpg
1859,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_57.jpg
1860,26,Alfred_Sisley,Alfred_Sisley_82.jpg
1861,15,Rene_Magritte,Rene_Magritte_10.jpg
1862,38,Eugene_Delacroix,Eugene_Delacroix_1.jpg
1863,7,Vincent_van_Gogh,Vincent_van_Gogh_62.jpg
1864,4,Paul_Klee,Paul_Klee_44.jpg
1865,5,Andy_Warhol,Andy_Warhol_91.jpg
1866,33,Jan_van_Eyck,Jan_van_Eyck_27.jpg
1867,41,Hieronymus_Bosch,Hieronymus_Bosch_78.jpg
1868,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_287.jpg
1869,41,Hieronymus_Bosch,Hieronymus_Bosch_96.jpg
1870,26,Alfred_Sisley,Alfred_Sisley_235.jpg
1871,2,Edgar_Degas,Edgar_Degas_585.jpg
1872,16,Salvador_Dali,Salvador_Dali_49.jpg
1873,9,Pieter_Bruegel,Pieter_Bruegel_102.jpg
1874,1,Albrecht_DuтХа├кrer,Albrecht_DuтХа├кrer_147.jpg
1875,29,Amedeo_Modigliani,Amedeo_Modigliani_9.jpg
1876,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_90.jpg
1877,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_49.jpg
1878,12,Paul_Gauguin,Paul_Gauguin_187.jpg
1879,7,Vincent_van_Gogh,Vincent_van_Gogh_870.jpg
1880,2,Edgar_Degas,Edgar_Degas_35.jpg
1881,27,Peter_Paul_Rubens,Peter_Paul_Rubens_110.jpg
1882,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_87.jpg
1883,49,Edvard_Munch,Edvard_Munch_40.jpg
1884,7,Vincent_van_Gogh,Vincent_van_Gogh_514.jpg
1885,27,Peter_Paul_Rubens,Peter_Paul_Rubens_115.jpg
1886,17,Pablo_Picasso,Pablo_Picasso_51.jpg
1887,7,Vincent_van_Gogh,Vincent_van_Gogh_456.jpg
1888,42,Gustav_Klimt,Gustav_Klimt_89.jpg
1889,19,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir_336.jpg
1890,17,Pablo_Picasso,Pablo_Picasso_280.jpg
1891,7,Vincent_van_Gogh,Vincent_van_Gogh_600.jpg
1892,23,Edouard_Manet,Edouard_Manet_48.jpg
1893,41,Hieronymus_Bosch,Hieronymus_Bosch_104.jpg
1894,6,Francisco_Goya,Francisco_Goya_4.jpg
1895,0,Titian,Titian_204.jpg
1896,41,Hieronymus_Bosch,Hieronymus_Bosch_68.jpg
1897,9,Pieter_Bruegel,Pieter_Bruegel_119.jpg
1898,2,Edgar_Degas,Edgar_Degas_557.jpg
1899,29,Amedeo_Modigliani,Amedeo_Modigliani_6.jpg
1900,2,Edgar_Degas,Edgar_Degas_170.jpg
1901,36,Kazimir_Malevich,Kazimir_Malevich_100.jpg
1902,33,Jan_van_Eyck,Jan_van_Eyck_47.jpg
1903,40,William_Turner,William_Turner_51.jpg
1904,7,Vincent_van_Gogh,Vincent_van_Gogh_838.jpg
1905,21,Henri_Rousseau,Henri_Rousseau_37.jpg
1906,12,Paul_Gauguin,Paul_Gauguin_74.jpg
1907,3,Marc_Chagall,Marc_Chagall_96.jpg
1908,13,Rembrandt,Rembrandt_6.jpg
1909,24,Frida_Kahlo,Frida_Kahlo_17.jpg
1910,23,Edouard_Manet,Edouard_Manet_11.jpg
1911,44,Mikhail_Vrubel,Mikhail_Vrubel_53.jpg
1912,8,Sandro_Botticelli,Sandro_Botticelli_66.jpg
1913,2,Edgar_Degas,Edgar_Degas_230.jpg
1914,6,Francisco_Goya,Francisco_Goya_180.jpg
1915,17,Pablo_Picasso,Pablo_Picasso_367.jpg
1916,35,Raphael,Raphael_41.jpg
1917,7,Vincent_van_Gogh,Vincent_van_Gogh_390.jpg
1918,2,Edgar_Degas,Edgar_Degas_561.jpg
1919,3,Marc_Chagall,Marc_Chagall_9.jpg
1920,15,Rene_Magritte,Rene_Magritte_144.jpg
1921,6,Francisco_Goya,Francisco_Goya_33.jpg
1922,0,Titian,Titian_48.jpg
1923,39,Michelangelo,Michelangelo_40.jpg
1924,11,Albrecht_Du╠Иrer,Albrecht_Du╠Иrer_173.jpg
1925,12,Paul_Gauguin,Paul_Gauguin_25.jpg
1926,24,Frida_Kahlo,Frida_Kahlo_77.jpg
1927,27,Peter_Paul_Rubens,Peter_Paul_Rubens_129.jpg
1928,7,Vincent_van_Gogh,Vincent_van_Gogh_549.jpg
1929,31,Paul_Cezanne,Paul_Cezanne_36.jpg
1930,6,Francisco_Goya,Francisco_Goya_102.jpg
1931,28,Vasiliy_Kandinskiy,Vasiliy_Kandinskiy_59.jpg
1932,44,Mikhail_Vrubel,Mikhail_Vrubel_31.jpg
